POS,phastCons100way,phyloP100way
13456,0.01,2.64
13457,0.001,0.421
13458,0.0,-7.94
13459,0.096,1.007
13460,0.381,3.705
13461,0.0,-6.714
13462,1.0,4.372
13463,1.0,7.392
13464,0.0,-5.475
13465,0.592,3.761
13466,0.557,1.434
13467,0.0,-0.274
13468,0.0,-0.545
13469,0.857,5.687
13470,0.0,-5.375
13471,1.0,9.204
13472,1.0,5.581
13473,0.0,-4.969
13474,0.0,-0.978
13475,0.952,7.376
13476,0.0,-2.898
13477,0.015,2.699
13478,0.005,0.816
13479,0.001,-0.255
13480,1.0,9.29
13481,1.0,9.29
13482,0.0,-5.526
13483,0.261,4.573
13484,0.022,0.399
13485,0.0,-7.561
13486,1.0,5.65
13487,1.0,5.65
13488,0.0,-12.51
13489,1.0,7.466
13490,1.0,3.725
13491,0.0,-1.541
13492,0.005,0.158
13493,0.959,7.466
13494,0.0,-3.172
13495,0.98,2.085
13496,0.993,5.643
13497,0.526,-0.158
13498,1.0,9.204
13499,1.0,7.473
13500,0.0,-6.423
13501,1.0,5.755
13502,1.0,3.802
13503,0.0,-2.304
13504,1.0,7.466
13505,1.0,4.157
13506,0.015,-0.942
13507,1.0,5.596
13508,1.0,5.66
13509,0.0,-8.398
13510,1.0,8.666
13511,1.0,8.666
13512,1.0,4.742
13513,1.0,9.29
13514,1.0,8.666
13515,0.002,0.024
13516,0.0,0.229
13517,0.0,0.755
13518,0.0,-7.248
13519,1.0,8.666
13520,1.0,7.466
13521,0.0,-3.392
13522,0.999,4.352
13523,1.0,5.757
13524,0.0,-2.45
13525,1.0,7.455
13526,1.0,8.666
13527,0.034,0.567
13528,0.0,-3.286
13529,0.009,2.465
13530,0.0,-6.903
13531,0.0,-0.421
13532,0.0,0.807
13533,0.0,-2.258
13534,0.832,5.683
13535,0.595,1.546
13536,0.001,-1.056
13537,0.216,2.536
13538,0.216,1.852
13539,0.0,-3.944
13540,1.0,7.466
13541,1.0,4.565
13542,0.0,-7.756
13543,0.0,-0.712
13544,0.825,6.842
13545,0.0,-2.94
13546,0.0,-0.394
13547,0.0,0.724
13548,0.0,-1.445
13549,1.0,8.666
13550,1.0,8.666
13551,0.986,0.311
13552,0.998,1.097
13553,1.0,5.66
13554,1.0,1.767
13555,1.0,4.639
13556,1.0,7.444
13557,1.0,2.179
13558,1.0,9.29
13559,1.0,7.362
13560,1.0,1.378
13561,1.0,3.702
13562,1.0,7.466
13563,0.0,-9.431
13564,0.0,-15.477
13565,0.0,-1.152
13566,0.0,-3.318
13567,0.0,-0.231
13568,0.14,3.075
13569,0.0,-9.833
13570,1.0,6.879
13571,1.0,4.574
13572,0.0,-8.839
13573,0.002,0.024
13574,0.958,7.466
13575,0.0,-9.504
13576,0.0,-1.42
13577,0.046,2.485
13578,0.0,-7.605
13579,1.0,6.259
13580,1.0,7.362
13581,0.0,-2.514
13582,1.0,5.773
13583,0.999,4.574
13584,0.0,-5.948
13585,0.012,0.237
13586,0.239,4.557
13587,0.0,-10.93
13588,0.0,-0.434
13589,0.958,7.466
13590,0.0,-4.264
13591,1.0,6.832
13592,1.0,5.643
13593,0.0,-5.134
13594,1.0,4.508
13595,1.0,4.584
13596,0.0,-6.682
13597,0.0,-0.64
13598,0.0,-0.137
13599,0.0,-3.951
13600,1.0,7.466
13601,1.0,8.666
13602,0.0,-4.126
13603,1.0,8.666
13604,1.0,3.664
13605,0.0,-0.509
13606,0.0,-0.12
13607,0.001,1.147
13608,0.0,-8.676
13609,1.0,4.554
13610,1.0,5.291
13611,0.064,-0.356
13612,0.961,1.708
13613,0.995,5.758
13614,0.0,-9.825
13615,0.03,0.833
13616,0.141,3.04
13617,0.0,-5.466
13618,0.0,0.034
13619,0.0,0.699
13620,0.0,-3.17
13621,0.0,0.799
13622,0.0,0.123
13623,0.0,-5.438
13624,0.0,0.352
13625,0.0,0.377
13626,0.0,-6.33
13627,0.0,-0.734
13628,0.0,0.767
13629,0.0,-6.17
13630,0.0,0.024
13631,0.003,1.517
13632,0.0,-0.269
13633,0.0,-0.14
13634,0.0,-0.068
13635,0.0,-5.333
13636,0.0,-0.972
13637,0.0,0.242
13638,0.0,-1.311
13639,0.966,3.685
13640,0.966,3.671
13641,0.0,-11.442
13642,0.86,1.921
13643,0.946,3.755
13644,0.0,-3.242
13645,0.023,1.988
13646,0.0,-1.609
13647,0.0,-5.456
13648,0.0,-2.389
13649,0.0,-3.225
13650,0.0,-14.778
13651,0.0,-8.853
13652,0.023,2.943
13653,0.0,-6.644
13654,0.0,-2.796
13655,0.0,0.156
13656,0.0,-8.19
13657,0.0,-0.808
13658,0.0,0.079
13659,0.0,-5.727
13660,0.0,-1.24
13661,0.0,-1.363
13662,0.0,-6.85
13663,0.14,2.084
13664,0.15,1.996
13665,0.0,-10.634
13666,0.971,2.585
13667,0.995,6.881
13668,0.0,-4.873
13669,1.0,7.448
13670,1.0,8.67
13671,1.0,2.224
13672,1.0,5.656
13673,1.0,5.661
13674,0.0,-4.828
13675,0.001,0.247
13676,0.101,3.137
13677,0.0,-0.451
13678,0.0,0.092
13679,0.0,0.769
13680,0.0,-10.26
13681,0.0,-8.697
13682,0.0,-3.825
13683,0.0,-5.627
13684,0.0,-0.521
13685,0.029,2.299
13686,0.0,-7.383
13687,0.0,0.324
13688,0.0,0.224
13689,0.0,-14.523
13690,0.797,3.887
13691,0.775,2.534
13692,0.0,-1.816
13693,0.004,0.135
13694,0.773,7.365
13695,0.0,-20.0
13696,0.964,2.47
13697,0.995,5.76
13698,0.0,-5.114
13699,0.709,3.776
13700,0.684,1.413
13701,0.265,0.022
13702,0.998,3.683
13703,1.0,7.482
13704,0.0,-10.673
13705,0.0,-0.268
13706,0.867,5.735
13707,0.0,-10.332
13708,0.0,0.633
13709,0.001,1.313
13710,0.0,-5.778
13711,0.0,-3.162
13712,0.071,2.147
13713,0.0,-13.403
13714,1.0,6.274
13715,1.0,9.294
13716,0.002,-1.531
13717,1.0,5.698
13718,1.0,7.46
13719,0.0,-2.896
13720,0.446,1.246
13721,0.977,7.469
13722,0.0,-7.618
13723,0.0,-0.903
13724,0.353,3.785
13725,0.0,-8.21
13726,0.365,1.234
13727,0.411,3.662
13728,0.0,-7.215
13729,1.0,9.294
13730,1.0,9.294
13731,0.0,-10.029
13732,0.0,0.29
13733,0.004,1.531
13734,0.0,-4.441
13735,0.0,-15.477
13736,0.958,7.466
13737,0.0,-6.652
13738,0.041,0.553
13739,0.872,5.734
13740,0.0,-4.011
13741,0.0,0.006
13742,0.025,2.962
13743,0.0,-3.743
13744,0.0,-3.071
13745,0.0,-0.136
13746,0.0,-5.332
13747,0.002,1.823
13748,0.0,-0.569
13749,0.0,-2.066
13750,0.017,1.341
13751,0.027,1.905
13752,0.0,-8.735
13753,0.0,-5.514
13754,0.0,-1.691
13755,0.0,-8.425
13756,0.373,2.887
13757,0.364,2.318
13758,0.0,-12.232
13759,0.0,-1.756
13760,0.0,-0.998
13761,0.0,-6.682
13762,0.001,1.642
13763,0.0,0.207
13764,0.0,-3.826
13765,0.0,-1.117
13766,0.0,0.146
13767,0.0,-11.116
13768,0.003,1.835
13769,0.001,0.958
13770,0.0,-10.21
13771,0.0,-0.441
13772,0.0,-0.078
13773,0.0,-2.858
13774,0.0,0.703
13775,0.0,0.355
13776,0.001,0.005
13777,1.0,6.304
13778,1.0,5.668
13779,0.0,-14.492
13780,1.0,8.67
13781,1.0,4.671
13782,0.993,0.563
13783,1.0,3.708
13784,1.0,7.365
13785,0.0,-20.0
13786,0.0,-7.25
13787,0.0,-7.51
13788,0.0,-20.0
13789,0.0,-4.561
13790,0.0,-0.288
13791,0.0,-7.766
13792,0.0,-3.421
13793,0.016,2.112
13794,0.0,-4.535
13795,1.0,8.602
13796,1.0,8.67
13797,0.998,4.002
13798,0.0,-4.072
13799,0.0,-0.174
13800,0.0,-12.172
13801,0.0,-1.526
13802,0.002,1.888
13803,0.0,-6.713
13804,1.0,4.469
13805,1.0,5.653
13806,0.0,-6.816
13807,0.0,-1.093
13808,0.958,7.469
13809,0.0,-13.167
13810,0.0,-15.256
13811,0.0,-0.741
13812,0.0,-20.0
13813,0.0,-0.078
13814,0.148,3.099
13815,0.0,-13.712
13816,0.973,2.798
13817,0.986,5.613
13818,0.0,-5.508
13819,0.0,-3.088
13820,0.0,0.411
13821,0.0,-6.18
13822,0.0,-10.347
13823,0.0,0.888
13824,0.0,-2.27
13825,1.0,6.302
13826,1.0,9.277
13827,0.0,-20.0
13828,0.0,-1.208
13829,0.87,5.75
13830,0.0,-10.693
13831,0.0,-3.247
13832,0.0,0.31
13833,0.0,-6.983
13834,0.0,-6.082
13835,0.0,0.092
13836,0.0,-9.073
13837,1.0,4.359
13838,0.996,3.632
13839,0.0,-9.03
13840,0.0,-1.391
13841,0.254,2.434
13842,0.217,0.216
13843,1.0,4.343
13844,1.0,5.623
13845,0.895,1.118
13846,0.831,0.046
13847,0.994,5.508
13848,0.0,-12.782
13849,0.0,0.641
13850,0.0,-0.011
13851,0.0,-3.692
13852,0.0,-1.742
13853,0.0,-4.859
13854,0.0,-9.61
13855,0.0,-2.179
13856,0.0,0.736
13857,0.0,-3.931
13858,0.0,0.097
13859,0.0,0.829
13860,0.0,-14.557
13861,0.0,-4.976
13862,0.0,-0.52
13863,0.0,-10.596
13864,0.0,-0.033
13865,0.0,0.392
13866,0.0,-4.498
13867,0.0,-1.479
13868,0.002,1.461
13869,0.0,-3.12
13870,0.809,4.443
13871,0.319,1.138
13872,0.0,-0.294
13873,0.0,-4.902
13874,0.0,-2.122
13875,0.0,-5.768
13876,0.0,-0.029
13877,0.0,0.291
13878,0.0,-13.879
13879,0.0,-1.809
13880,0.0,-0.51
13881,0.0,-4.794
13882,0.0,-2.885
13883,0.0,-1.845
13884,0.0,-9.815
13885,0.0,-2.311
13886,0.0,-1.848
13887,0.0,-8.004
13888,0.0,-4.637
13889,0.0,-1.803
13890,0.0,-5.657
13891,0.0,-9.535
13892,0.0,-5.873
13893,0.0,-4.758
13894,0.0,-0.982
13895,0.0,-1.75
13896,0.0,-4.142
13897,0.0,0.264
13898,0.0,1.407
13899,0.0,-1.538
13900,1.0,4.662
13901,1.0,3.741
13902,0.002,-1.457
13903,0.997,5.565
13904,0.985,2.764
13905,0.0,-10.856
13906,0.005,2.325
13907,0.0,-0.945
13908,0.0,-5.053
13909,0.0,-4.341
13910,0.0,0.018
13911,0.0,-3.429
13912,0.0,-1.92
13913,0.389,3.78
13914,0.052,-0.365
13915,0.984,2.997
13916,0.98,2.264
13917,0.0,-11.993
13918,0.958,7.469
13919,0.0,-0.181
13920,0.0,-1.077
13921,0.295,3.646
13922,0.001,-0.012
13923,0.0,-3.042
13924,0.099,1.042
13925,0.269,4.484
13926,0.0,-10.969
13927,0.0,-3.956
13928,0.0,-8.24
13929,0.0,-7.773
13930,0.0,-0.194
13931,0.001,1.146
13932,0.0,-5.503
13933,0.0,0.452
13934,0.0,0.145
13935,0.0,-12.52
13936,1.0,5.616
13937,1.0,6.814
13938,0.021,-0.747
13939,0.99,2.97
13940,1.0,5.255
13941,0.0,-10.504
13942,0.0,-8.659
13943,0.0,-0.99
13944,0.0,-4.5
13945,0.0,-10.042
13946,0.0,-2.034
13947,0.0,-10.216
13948,0.0,-0.088
13949,0.085,3.726
13950,0.0,-15.256
13951,0.0,-3.292
13952,0.0,-2.267
13953,0.0,-3.023
13954,0.0,-5.241
13955,0.0,-8.988
13956,0.0,-2.034
13957,0.0,-0.18
13958,0.0,-2.891
13959,0.0,-4.712
13960,0.0,-0.181
13961,0.143,3.079
13962,0.0,-1.682
13963,0.0,-5.293
13964,0.0,-6.764
13965,0.0,-7.536
13966,0.0,-4.423
13967,0.0,-2.638
13968,0.0,-4.947
13969,0.619,1.048
13970,0.924,4.357
13971,0.006,-1.255
13972,0.824,2.352
13973,0.849,3.868
13974,0.32,0.705
13975,0.275,1.714
13976,0.029,0.655
13977,0.0,-6.248
13978,0.0,-1.995
13979,0.0,0.344
13980,0.0,-4.788
13981,0.142,0.462
13982,0.823,4.57
13983,0.0,-2.415
13984,0.0,-0.771
13985,0.0,0.274
13986,0.0,-10.719
13987,0.0,-0.01
13988,0.0,-0.212
13989,0.0,-3.154
13990,0.0,-1.773
13991,0.001,1.021
13992,0.0,-3.48
13993,0.0,-0.687
13994,0.002,1.314
13995,0.0,-2.939
13996,1.0,9.277
13997,1.0,8.654
13998,0.0,-2.665
13999,0.0,-5.886
14000,0.0,0.227
14001,0.0,-1.265
14002,0.0,-0.389
14003,0.0,-0.609
14004,0.0,-10.306
14005,1.0,7.469
14006,1.0,7.468
14007,0.812,1.758
14008,0.0,-1.039
14009,0.0,0.482
14010,0.0,-3.088
14011,1.0,6.222
14012,1.0,8.67
14013,0.997,3.332
14014,0.496,1.227
14015,0.076,0.806
14016,0.0,-2.736
14017,0.0,-7.35
14018,0.0,-1.397
14019,0.0,-20.0
14020,0.006,0.169
14021,0.265,3.155
14022,0.0,-4.626
14023,1.0,7.177
14024,0.999,4.402
14025,0.0,-7.837
14026,0.998,4.291
14027,0.999,5.422
14028,0.006,0.232
14029,0.0,-0.051
14030,0.0,-0.702
14031,0.0,-5.589
14032,0.0,0.035
14033,0.005,1.665
14034,0.0,-5.814
14035,0.0,-2.515
14036,0.002,1.736
14037,0.0,-7.229
14038,0.0,-6.419
14039,0.0,-2.028
14040,0.0,-10.937
14041,0.0,-5.623
14042,0.0,-1.427
14043,0.0,-9.92
14044,0.0,0.916
14045,0.0,1.031
14046,0.0,-1.402
14047,0.0,-8.032
14048,0.0,-3.208
14049,0.0,-6.766
14050,0.0,-0.36
14051,0.0,-2.04
14052,0.0,-4.972
14053,0.0,-3.378
14054,0.0,-0.845
14055,0.0,-8.483
14056,0.0,-0.346
14057,0.0,1.074
14058,0.0,-7.897
14059,0.0,0.35
14060,0.0,-2.933
14061,0.0,-7.782
14062,0.0,-5.54
14063,0.0,-2.636
14064,0.0,-7.73
14065,0.0,-2.397
14066,0.0,-0.976
14067,0.0,-14.593
14068,0.0,0.612
14069,0.001,1.304
14070,0.0,-8.744
14071,0.0,0.165
14072,0.0,0.063
14073,0.0,-9.308
14074,0.998,4.391
14075,1.0,3.172
14076,0.979,1.216
14077,0.964,2.484
14078,0.483,1.182
14079,0.092,-0.23
14080,1.0,3.762
14081,1.0,4.99
14082,0.0,-14.955
14083,0.0,-3.319
14084,0.0,0.565
14085,0.0,-0.735
14086,0.206,0.987
14087,0.894,5.728
14088,0.0,-6.29
14089,1.0,5.679
14090,1.0,6.705
14091,0.556,1.352
14092,0.0,-2.192
14093,0.0,0.658
14094,0.0,-20.0
14095,1.0,4.632
14096,1.0,6.912
14097,0.0,-2.439
14098,0.002,0.539
14099,0.012,1.89
14100,0.0,-4.523
14101,0.0,-2.484
14102,0.0,0.701
14103,0.0,-2.995
14104,0.0,0.152
14105,0.003,1.787
14106,0.0,-15.176
14107,1.0,5.736
14108,1.0,4.644
14109,0.0,-3.171
14110,0.0,-5.347
14111,0.75,3.097
14112,0.0,-9.524
14113,0.0,-2.64
14114,0.145,1.158
14115,0.0,-7.655
14116,0.004,0.307
14117,0.374,4.254
14118,0.0,-10.052
14119,0.0,-6.421
14120,0.001,0.972
14121,0.0,-11.356
14122,0.0,-2.886
14123,0.0,-2.717
14124,0.0,-8.714
14125,0.0,-5.185
14126,0.107,2.307
14127,0.0,-1.717
14128,0.0,-0.7
14129,0.0,-2.347
14130,0.0,-11.577
14131,0.0,-9.254
14132,0.001,0.623
14133,0.0,-7.409
14134,0.0,-3.757
14135,0.0,0.418
14136,0.0,-9.771
14137,0.0,-7.496
14138,0.669,4.085
14139,0.0,-3.252
14140,0.0,-10.535
14141,0.0,-0.579
14142,0.0,-6.736
14143,0.0,-0.401
14144,0.0,-2.107
14145,0.0,-1.912
14146,0.13,1.117
14147,0.147,0.949
14148,0.192,1.597
14149,0.172,0.302
14150,0.179,2.803
14151,0.022,-0.358
14152,0.0,-0.648
14153,0.0,-1.363
14154,0.0,-3.201
14155,0.0,-14.875
14156,0.093,2.213
14157,0.093,2.164
14158,0.0,-1.775
14159,0.284,0.979
14160,0.805,3.343
14161,0.0,-1.74
14162,0.0,0.316
14163,0.0,0.218
14164,0.0,-0.174
14165,0.516,5.494
14166,0.0,-1.094
14167,0.0,-0.596
14168,0.139,2.18
14169,0.123,1.768
14170,0.0,-3.951
14171,0.296,4.466
14172,0.063,0.76
14173,0.0,-5.788
14174,0.01,2.389
14175,0.004,0.972
14176,0.0,-2.139
14177,0.147,4.175
14178,0.004,0.021
14179,0.004,0.061
14180,0.345,4.404
14181,0.182,1.06
14182,0.0,-0.45
14183,0.01,2.625
14184,0.0,-0.58
14185,0.0,-0.94
14186,0.0,0.373
14187,0.0,-0.472
14188,0.008,1.61
14189,0.01,0.851
14190,0.0,-0.825
14191,0.016,-0.051
14192,0.818,6.801
14193,0.001,-0.003
14194,0.0,-7.795
14195,0.808,6.767
14196,0.006,0.292
14197,0.0,-13.665
14198,0.0,0.31
14199,0.0,0.404
14200,0.0,-2.861
14201,0.984,2.898
14202,0.994,4.68
14203,0.0,-13.143
14204,0.426,2.757
14205,0.417,2.386
14206,0.0,-3.966
14207,0.0,0.922
14208,0.0,-0.548
14209,0.0,-8.435
14210,0.798,6.72
14211,0.0,-1.228
14212,0.0,-7.43
14213,0.568,3.906
14214,0.0,-3.253
14215,0.0,-2.762
14216,0.937,8.583
14217,0.0,-1.451
14218,0.0,-7.228
14219,0.085,3.739
14220,0.0,-4.478
14221,0.0,-3.215
14222,0.0,0.385
14223,0.001,1.621
14224,0.0,-3.873
14225,0.0,-0.212
14226,0.0,-2.288
14227,0.0,-6.308
14228,0.063,1.909
14229,0.066,2.274
14230,0.0,-0.246
14231,0.0,-1.071
14232,0.0,0.101
14233,0.0,-0.121
14234,0.0,-0.0
14235,0.001,0.01
14236,0.187,0.903
14237,1.0,5.586
14238,1.0,4.719
14239,0.0,-7.243
14240,0.244,4.593
14241,0.0,-0.343
14242,0.0,-5.514
14243,0.006,2.157
14244,0.0,-1.195
14245,0.0,-5.186
14246,0.731,4.156
14247,0.0,-0.729
14248,0.0,-7.22
14249,0.076,2.405
14250,0.031,1.018
14251,0.0,-6.132
14252,0.965,2.712
14253,0.964,3.632
14254,0.0,-3.845
14255,0.0,-0.27
14256,0.0,-1.313
14257,0.0,-1.004
14258,0.0,0.045
14259,0.0,-1.397
14260,0.001,-0.231
14261,0.733,2.096
14262,0.739,3.375
14263,0.0,-4.562
14264,0.263,1.44
14265,0.292,3.43
14266,0.0,-1.734
14267,0.001,1.539
14268,0.0,0.181
14269,0.0,-2.609
14270,0.363,4.189
14271,0.0,-1.824
14272,0.0,-5.063
14273,0.0,1.19
14274,0.0,-0.153
14275,0.0,-6.188
14276,0.0,0.058
14277,0.0,-0.271
14278,0.0,-7.79
14279,0.0,0.385
14280,0.0,-1.723
14281,0.0,-4.82
14282,0.0,-0.55
14283,0.0,0.285
14284,0.0,-8.141
14285,0.0,-0.063
14286,0.003,0.385
14287,0.0,-12.341
14288,0.0,-2.991
14289,0.0,-0.398
14290,0.0,-1.731
14291,0.003,1.022
14292,0.001,0.123
14293,0.001,0.732
14294,0.0,-0.453
14295,0.001,1.439
14296,0.0,-1.128
14297,0.007,1.239
14298,0.0,-0.628
14299,0.0,-5.514
14300,0.0,-0.333
14301,0.0,-1.427
14302,0.0,-6.208
14303,0.001,0.299
14304,0.002,1.487
14305,0.0,-0.014
14306,0.0,-0.651
14307,0.0,-1.655
14308,0.0,-7.299
14309,0.0,-0.311
14310,0.0,0.156
14311,0.0,-5.818
14312,0.0,-0.762
14313,0.0,-5.908
14314,0.0,-2.018
14315,0.0,-1.534
14316,0.0,-0.497
14317,0.0,-0.731
14318,0.0,-2.208
14319,0.0,-0.642
14320,0.0,-0.063
14321,0.001,1.18
14322,0.001,0.516
14323,0.0,-1.897
14324,0.0,-0.497
14325,0.0,-3.847
14326,0.0,-1.999
14327,0.0,0.613
14328,0.0,-0.004
14329,0.0,-8.744
14330,0.009,2.488
14331,0.0,-3.997
14332,0.0,-3.81
14333,0.0,0.294
14334,0.0,-2.779
14335,0.0,-6.726
14336,0.0,-0.538
14337,0.0,0.33
14338,0.0,-5.762
14339,0.0,0.237
14340,0.0,-2.613
14341,0.0,-6.328
14342,0.0,-1.653
14343,0.0,-0.132
14344,0.0,-2.749
14345,0.0,-0.018
14346,0.0,-0.412
14347,0.0,-2.495
14348,0.0,-4.279
14349,0.0,-1.002
14350,0.0,-8.528
14351,0.0,-1.58
14352,0.0,-3.506
14353,0.0,-8.098
14354,0.0,-2.102
14355,0.0,-3.537
14356,0.0,-6.241
14357,0.0,0.019
14358,0.0,-1.791
14359,0.0,-5.842
14360,0.0,-1.42
14361,0.0,-0.946
14362,0.0,-8.17
14363,0.0,-1.629
14364,0.0,-5.907
14365,0.0,-3.558
14366,0.0,0.109
14367,0.0,-2.469
14368,0.0,-6.527
14369,0.0,0.856
14370,0.0,-11.219
14371,0.0,-11.839
14372,0.0,-1.755
14373,0.0,-7.927
14374,0.0,-10.04
14375,0.0,0.345
14376,0.0,-4.357
14377,0.0,-6.62
14378,0.0,-0.281
14379,0.0,-0.035
14380,0.0,-7.586
14381,0.0,0.593
14382,0.0,-1.457
14383,0.0,-7.087
14384,0.002,1.837
14385,0.0,-8.946
14386,0.0,-8.649
14387,0.183,4.321
14388,0.0,-2.68
14389,0.0,-10.067
14390,0.0,-0.494
14391,0.0,-0.283
14392,0.0,-6.314
14393,0.0,0.451
14394,0.0,-5.47
14395,0.0,-4.46
14396,0.0,0.874
14397,0.0,-8.577
14398,0.0,-8.548
14399,0.411,4.259
14400,0.0,-0.059
14401,0.0,-10.687
14402,0.0,-2.38
14403,0.0,-3.826
14404,0.0,-9.422
14405,0.0,-0.108
14406,0.0,-0.645
14407,0.0,-8.843
14408,0.0,0.619
14409,0.0,-2.806
14410,0.0,-6.546
14411,0.0,-0.131
14412,0.0,-0.777
14413,0.0,-2.754
14414,0.0,-4.259
14415,0.0,-3.191
14416,0.0,-6.885
14417,0.0,-1.015
14418,0.0,-2.97
14419,0.0,-1.319
14420,0.0,-0.421
14421,0.0,0.966
14422,0.0,-2.993
14423,0.01,2.053
14424,0.001,0.261
14425,0.0,-8.135
14426,0.0,-1.966
14427,0.0,0.048
14428,0.0,-2.761
14429,0.074,1.117
14430,0.85,5.511
14431,0.0,-2.673
14432,0.0,-0.255
14433,0.0,-0.226
14434,0.0,-0.583
14435,0.27,2.411
14436,0.241,1.805
14437,0.002,-1.08
14438,1.0,4.3
14439,1.0,4.31
14440,0.006,-0.509
14441,0.185,0.702
14442,0.405,4.657
14443,0.0,-6.634
14444,0.0,0.591
14445,0.0,0.422
14446,0.0,-3.328
14447,0.996,3.812
14448,0.994,3.745
14449,0.0,-5.969
14450,0.0,0.435
14451,0.001,1.307
14452,0.0,-3.658
14453,0.275,3.053
14454,0.006,0.343
14455,0.0,-5.223
14456,0.335,4.725
14457,0.066,0.659
14458,0.0,-2.843
14459,1.0,4.419
14460,0.997,3.714
14461,0.0,-14.75
14462,0.086,1.744
14463,0.001,0.553
14464,0.0,-6.77
14465,1.0,4.337
14466,1.0,4.267
14467,1.0,2.745
14468,1.0,3.792
14469,0.994,3.261
14470,0.0,-4.434
14471,0.977,1.973
14472,1.0,5.633
14473,1.0,3.986
14474,1.0,4.784
14475,1.0,5.732
14476,0.0,-6.581
14477,0.998,5.719
14478,0.996,3.742
14479,0.0,-10.377
14480,0.998,5.692
14481,0.996,3.741
14482,0.0,-3.832
14483,0.587,5.683
14484,0.0,-1.482
14485,0.0,-2.4
14486,1.0,8.644
14487,1.0,3.751
14488,0.0,-20.0
14489,0.962,2.997
14490,0.969,4.542
14491,0.0,-8.965
14492,0.997,5.634
14493,0.994,3.668
14494,0.0,-6.984
14495,1.0,6.872
14496,1.0,1.702
14497,1.0,3.364
14498,1.0,3.097
14499,1.0,5.696
14500,0.519,-0.12
14501,0.97,6.886
14502,0.01,0.193
14503,0.0,-1.632
14504,0.997,3.914
14505,1.0,2.081
14506,0.998,1.255
14507,1.0,6.861
14508,0.997,3.726
14509,0.0,-10.339
14510,0.287,4.719
14511,0.001,-0.037
14512,0.0,-9.05
14513,0.283,4.706
14514,0.0,-0.164
14515,0.0,-5.746
14516,0.288,4.724
14517,0.0,0.066
14518,0.0,-5.755
14519,0.997,3.674
14520,0.996,4.132
14521,0.0,-3.405
14522,1.0,8.603
14523,0.999,1.054
14524,1.0,1.348
14525,1.0,4.624
14526,1.0,6.792
14527,0.0,-4.271
14528,0.087,1.769
14529,0.004,1.081
14530,0.0,-11.778
14531,0.008,0.621
14532,0.067,3.508
14533,0.0,-7.84
14534,0.51,2.352
14535,0.523,2.379
14536,0.0,-0.958
14537,0.0,-0.386
14538,0.0,1.147
14539,0.0,-1.828
14540,0.0,-2.656
14541,0.0,-0.603
14542,0.0,-6.964
14543,0.941,6.656
14544,0.0,-1.677
14545,0.0,-7.38
14546,0.082,3.779
14547,0.0,-0.117
14548,0.0,-2.015
14549,0.538,4.499
14550,0.0,-1.336
14551,0.0,-11.245
14552,0.0,-1.309
14553,0.0,-0.108
14554,0.262,1.059
14555,0.996,3.702
14556,0.998,5.518
14557,0.0,-12.487
14558,0.613,4.422
14559,0.522,1.727
14560,0.0,-5.798
14561,0.0,0.873
14562,0.0,-6.451
14563,0.0,-20.0
14564,0.0,-0.564
14565,0.0,1.326
14566,0.0,-5.527
14567,0.937,3.694
14568,0.907,2.344
14569,0.0,-2.724
14570,0.0,0.188
14571,0.0,0.09
14572,0.0,-8.839
14573,0.0,1.354
14574,0.0,-2.585
14575,0.0,-0.734
14576,0.752,5.674
14577,0.408,1.083
14578,0.0,-7.806
14579,0.31,4.785
14580,0.0,-0.186
14581,0.0,-12.943
14582,0.0,0.552
14583,0.0,-0.153
14584,0.0,-11.114
14585,0.117,3.982
14586,0.0,-1.776
14587,0.0,-8.951
14588,0.626,2.147
14589,0.646,3.028
14590,0.0,-12.607
14591,0.914,1.438
14592,0.999,2.863
14593,1.0,1.838
14594,1.0,1.76
14595,1.0,4.739
14596,0.503,0.69
14597,0.464,1.675
14598,0.009,0.263
14599,0.0,-1.391
14600,0.992,2.616
14601,0.998,3.724
14602,0.0,-5.013
14603,0.434,3.062
14604,0.224,1.208
14605,0.0,-7.749
14606,1.0,4.467
14607,1.0,3.134
14608,0.0,-2.459
14609,0.665,1.193
14610,0.786,3.796
14611,0.0,-3.865
14612,0.0,0.507
14613,0.0,1.232
14614,0.0,-1.121
14615,0.598,3.791
14616,0.001,0.053
14617,0.0,-1.027
14618,0.743,3.936
14619,0.592,1.648
14620,0.0,-11.598
14621,0.0,0.301
14622,0.0,0.142
14623,0.0,-20.0
14624,0.022,2.249
14625,0.0,-2.151
14626,0.0,-1.218
14627,0.007,2.52
14628,0.0,-0.16
14629,0.0,-7.465
14630,0.001,1.443
14631,0.0,0.789
14632,0.0,-10.223
14633,0.389,2.565
14634,0.0,-3.232
14635,0.0,-13.443
14636,0.316,4.771
14637,0.01,0.101
14638,0.0,-1.165
14639,0.592,5.692
14640,0.005,0.287
14641,0.0,-6.647
14642,0.0,0.914
14643,0.0,-4.322
14644,0.0,-8.006
14645,0.0,0.701
14646,0.0,-5.377
14647,0.0,-1.706
14648,0.006,2.142
14649,0.001,0.572
14650,0.0,-5.665
14651,0.22,4.485
14652,0.001,-0.067
14653,0.0,-5.759
14654,0.01,1.747
14655,0.0,-2.104
14656,0.0,-0.23
14657,0.0,0.029
14658,0.001,1.529
14659,0.0,-7.667
14660,0.001,1.805
14661,0.0,-1.825
14662,0.0,-3.214
14663,0.0,0.183
14664,0.0,-5.114
14665,0.0,-1.396
14666,0.0,0.602
14667,0.0,0.53
