POS,LOCUS,BIOTYPE
14772,MT-CYB,protein_coding
14773,MT-CYB,protein_coding
14774,MT-CYB,protein_coding
14775,MT-CYB,protein_coding
14776,MT-CYB,protein_coding
14777,MT-CYB,protein_coding
14778,MT-CYB,protein_coding
14779,MT-CYB,protein_coding
14780,MT-CYB,protein_coding
14781,MT-CYB,protein_coding
14782,MT-CYB,protein_coding
14783,MT-CYB,protein_coding
14784,MT-CYB,protein_coding
14785,MT-CYB,protein_coding
14786,MT-CYB,protein_coding
14787,MT-CYB,protein_coding
14788,MT-CYB,protein_coding
14789,MT-CYB,protein_coding
14790,MT-CYB,protein_coding
14791,MT-CYB,protein_coding
14792,MT-CYB,protein_coding
14793,MT-CYB,protein_coding
14794,MT-CYB,protein_coding
14795,MT-CYB,protein_coding
14796,MT-CYB,protein_coding
14797,MT-CYB,protein_coding
14798,MT-CYB,protein_coding
14799,MT-CYB,protein_coding
14800,MT-CYB,protein_coding
14801,MT-CYB,protein_coding
14802,MT-CYB,protein_coding
14803,MT-CYB,protein_coding
14804,MT-CYB,protein_coding
14805,MT-CYB,protein_coding
14806,MT-CYB,protein_coding
14807,MT-CYB,protein_coding
14808,MT-CYB,protein_coding
14809,MT-CYB,protein_coding
14810,MT-CYB,protein_coding
14811,MT-CYB,protein_coding
14812,MT-CYB,protein_coding
14813,MT-CYB,protein_coding
14814,MT-CYB,protein_coding
14815,MT-CYB,protein_coding
14816,MT-CYB,protein_coding
14817,MT-CYB,protein_coding
14818,MT-CYB,protein_coding
14819,MT-CYB,protein_coding
14820,MT-CYB,protein_coding
14821,MT-CYB,protein_coding
14822,MT-CYB,protein_coding
14823,MT-CYB,protein_coding
14824,MT-CYB,protein_coding
14825,MT-CYB,protein_coding
14826,MT-CYB,protein_coding
14827,MT-CYB,protein_coding
14828,MT-CYB,protein_coding
14829,MT-CYB,protein_coding
14830,MT-CYB,protein_coding
14831,MT-CYB,protein_coding
14832,MT-CYB,protein_coding
14833,MT-CYB,protein_coding
14834,MT-CYB,protein_coding
14835,MT-CYB,protein_coding
14836,MT-CYB,protein_coding
14837,MT-CYB,protein_coding
14838,MT-CYB,protein_coding
14839,MT-CYB,protein_coding
14840,MT-CYB,protein_coding
14841,MT-CYB,protein_coding
14842,MT-CYB,protein_coding
14843,MT-CYB,protein_coding
14844,MT-CYB,protein_coding
14845,MT-CYB,protein_coding
14846,MT-CYB,protein_coding
14847,MT-CYB,protein_coding
14848,MT-CYB,protein_coding
14849,MT-CYB,protein_coding
14850,MT-CYB,protein_coding
14851,MT-CYB,protein_coding
14852,MT-CYB,protein_coding
14853,MT-CYB,protein_coding
14854,MT-CYB,protein_coding
14855,MT-CYB,protein_coding
14856,MT-CYB,protein_coding
14857,MT-CYB,protein_coding
14858,MT-CYB,protein_coding
14859,MT-CYB,protein_coding
14860,MT-CYB,protein_coding
14861,MT-CYB,protein_coding
14862,MT-CYB,protein_coding
14863,MT-CYB,protein_coding
14864,MT-CYB,protein_coding
14865,MT-CYB,protein_coding
14866,MT-CYB,protein_coding
14867,MT-CYB,protein_coding
14868,MT-CYB,protein_coding
14869,MT-CYB,protein_coding
14870,MT-CYB,protein_coding
14871,MT-CYB,protein_coding
14872,MT-CYB,protein_coding
14873,MT-CYB,protein_coding
14874,MT-CYB,protein_coding
14875,MT-CYB,protein_coding
14876,MT-CYB,protein_coding
14877,MT-CYB,protein_coding
14878,MT-CYB,protein_coding
14879,MT-CYB,protein_coding
14880,MT-CYB,protein_coding
14881,MT-CYB,protein_coding
14882,MT-CYB,protein_coding
14883,MT-CYB,protein_coding
14884,MT-CYB,protein_coding
14885,MT-CYB,protein_coding
14886,MT-CYB,protein_coding
14887,MT-CYB,protein_coding
14888,MT-CYB,protein_coding
14889,MT-CYB,protein_coding
14890,MT-CYB,protein_coding
14891,MT-CYB,protein_coding
14892,MT-CYB,protein_coding
14893,MT-CYB,protein_coding
14894,MT-CYB,protein_coding
14895,MT-CYB,protein_coding
14896,MT-CYB,protein_coding
14897,MT-CYB,protein_coding
14898,MT-CYB,protein_coding
14899,MT-CYB,protein_coding
14900,MT-CYB,protein_coding
14901,MT-CYB,protein_coding
14902,MT-CYB,protein_coding
14903,MT-CYB,protein_coding
14904,MT-CYB,protein_coding
14905,MT-CYB,protein_coding
14906,MT-CYB,protein_coding
14907,MT-CYB,protein_coding
14908,MT-CYB,protein_coding
14909,MT-CYB,protein_coding
14910,MT-CYB,protein_coding
14911,MT-CYB,protein_coding
14912,MT-CYB,protein_coding
14913,MT-CYB,protein_coding
14914,MT-CYB,protein_coding
14915,MT-CYB,protein_coding
14916,MT-CYB,protein_coding
14917,MT-CYB,protein_coding
14918,MT-CYB,protein_coding
14919,MT-CYB,protein_coding
14920,MT-CYB,protein_coding
14921,MT-CYB,protein_coding
14922,MT-CYB,protein_coding
14923,MT-CYB,protein_coding
14924,MT-CYB,protein_coding
14925,MT-CYB,protein_coding
14926,MT-CYB,protein_coding
14927,MT-CYB,protein_coding
14928,MT-CYB,protein_coding
14929,MT-CYB,protein_coding
14930,MT-CYB,protein_coding
14931,MT-CYB,protein_coding
14932,MT-CYB,protein_coding
14933,MT-CYB,protein_coding
14934,MT-CYB,protein_coding
14935,MT-CYB,protein_coding
14936,MT-CYB,protein_coding
14937,MT-CYB,protein_coding
14938,MT-CYB,protein_coding
14939,MT-CYB,protein_coding
14940,MT-CYB,protein_coding
14941,MT-CYB,protein_coding
14942,MT-CYB,protein_coding
14943,MT-CYB,protein_coding
14944,MT-CYB,protein_coding
14945,MT-CYB,protein_coding
14946,MT-CYB,protein_coding
14947,MT-CYB,protein_coding
14948,MT-CYB,protein_coding
14949,MT-CYB,protein_coding
14950,MT-CYB,protein_coding
14951,MT-CYB,protein_coding
14952,MT-CYB,protein_coding
14953,MT-CYB,protein_coding
14954,MT-CYB,protein_coding
14955,MT-CYB,protein_coding
14956,MT-CYB,protein_coding
14957,MT-CYB,protein_coding
14958,MT-CYB,protein_coding
14959,MT-CYB,protein_coding
14960,MT-CYB,protein_coding
14961,MT-CYB,protein_coding
14962,MT-CYB,protein_coding
14963,MT-CYB,protein_coding
14964,MT-CYB,protein_coding
14965,MT-CYB,protein_coding
14966,MT-CYB,protein_coding
14967,MT-CYB,protein_coding
14968,MT-CYB,protein_coding
14969,MT-CYB,protein_coding
14970,MT-CYB,protein_coding
14971,MT-CYB,protein_coding
14972,MT-CYB,protein_coding
14973,MT-CYB,protein_coding
14974,MT-CYB,protein_coding
14975,MT-CYB,protein_coding
14976,MT-CYB,protein_coding
14977,MT-CYB,protein_coding
14978,MT-CYB,protein_coding
14979,MT-CYB,protein_coding
14980,MT-CYB,protein_coding
14981,MT-CYB,protein_coding
14982,MT-CYB,protein_coding
14983,MT-CYB,protein_coding
14984,MT-CYB,protein_coding
14985,MT-CYB,protein_coding
14986,MT-CYB,protein_coding
14987,MT-CYB,protein_coding
14988,MT-CYB,protein_coding
14989,MT-CYB,protein_coding
14990,MT-CYB,protein_coding
14991,MT-CYB,protein_coding
14992,MT-CYB,protein_coding
14993,MT-CYB,protein_coding
14994,MT-CYB,protein_coding
14995,MT-CYB,protein_coding
14996,MT-CYB,protein_coding
14997,MT-CYB,protein_coding
14998,MT-CYB,protein_coding
14999,MT-CYB,protein_coding
15000,MT-CYB,protein_coding
15001,MT-CYB,protein_coding
15002,MT-CYB,protein_coding
15003,MT-CYB,protein_coding
15004,MT-CYB,protein_coding
15005,MT-CYB,protein_coding
15006,MT-CYB,protein_coding
15007,MT-CYB,protein_coding
15008,MT-CYB,protein_coding
15009,MT-CYB,protein_coding
15010,MT-CYB,protein_coding
15011,MT-CYB,protein_coding
15012,MT-CYB,protein_coding
15013,MT-CYB,protein_coding
15014,MT-CYB,protein_coding
15015,MT-CYB,protein_coding
15016,MT-CYB,protein_coding
15017,MT-CYB,protein_coding
15018,MT-CYB,protein_coding
15019,MT-CYB,protein_coding
15020,MT-CYB,protein_coding
15021,MT-CYB,protein_coding
15022,MT-CYB,protein_coding
15023,MT-CYB,protein_coding
15024,MT-CYB,protein_coding
15025,MT-CYB,protein_coding
15026,MT-CYB,protein_coding
15027,MT-CYB,protein_coding
15028,MT-CYB,protein_coding
15029,MT-CYB,protein_coding
15030,MT-CYB,protein_coding
15031,MT-CYB,protein_coding
15032,MT-CYB,protein_coding
15033,MT-CYB,protein_coding
15034,MT-CYB,protein_coding
15035,MT-CYB,protein_coding
15036,MT-CYB,protein_coding
15037,MT-CYB,protein_coding
15038,MT-CYB,protein_coding
15039,MT-CYB,protein_coding
15040,MT-CYB,protein_coding
15041,MT-CYB,protein_coding
15042,MT-CYB,protein_coding
15043,MT-CYB,protein_coding
15044,MT-CYB,protein_coding
15045,MT-CYB,protein_coding
15046,MT-CYB,protein_coding
15047,MT-CYB,protein_coding
15048,MT-CYB,protein_coding
15049,MT-CYB,protein_coding
15050,MT-CYB,protein_coding
15051,MT-CYB,protein_coding
15052,MT-CYB,protein_coding
15053,MT-CYB,protein_coding
15054,MT-CYB,protein_coding
15055,MT-CYB,protein_coding
15056,MT-CYB,protein_coding
15057,MT-CYB,protein_coding
15058,MT-CYB,protein_coding
15059,MT-CYB,protein_coding
15060,MT-CYB,protein_coding
15061,MT-CYB,protein_coding
15062,MT-CYB,protein_coding
15063,MT-CYB,protein_coding
15064,MT-CYB,protein_coding
15065,MT-CYB,protein_coding
15066,MT-CYB,protein_coding
15067,MT-CYB,protein_coding
15068,MT-CYB,protein_coding
15069,MT-CYB,protein_coding
15070,MT-CYB,protein_coding
15071,MT-CYB,protein_coding
15072,MT-CYB,protein_coding
15073,MT-CYB,protein_coding
15074,MT-CYB,protein_coding
15075,MT-CYB,protein_coding
15076,MT-CYB,protein_coding
15077,MT-CYB,protein_coding
15078,MT-CYB,protein_coding
15079,MT-CYB,protein_coding
15080,MT-CYB,protein_coding
15081,MT-CYB,protein_coding
15082,MT-CYB,protein_coding
15083,MT-CYB,protein_coding
15084,MT-CYB,protein_coding
15085,MT-CYB,protein_coding
15086,MT-CYB,protein_coding
15087,MT-CYB,protein_coding
15088,MT-CYB,protein_coding
15089,MT-CYB,protein_coding
15090,MT-CYB,protein_coding
15091,MT-CYB,protein_coding
15092,MT-CYB,protein_coding
15093,MT-CYB,protein_coding
15094,MT-CYB,protein_coding
15095,MT-CYB,protein_coding
15096,MT-CYB,protein_coding
15097,MT-CYB,protein_coding
15098,MT-CYB,protein_coding
15099,MT-CYB,protein_coding
15100,MT-CYB,protein_coding
15101,MT-CYB,protein_coding
15102,MT-CYB,protein_coding
15103,MT-CYB,protein_coding
15104,MT-CYB,protein_coding
15105,MT-CYB,protein_coding
15106,MT-CYB,protein_coding
15107,MT-CYB,protein_coding
15108,MT-CYB,protein_coding
15109,MT-CYB,protein_coding
15110,MT-CYB,protein_coding
15111,MT-CYB,protein_coding
15112,MT-CYB,protein_coding
15113,MT-CYB,protein_coding
15114,MT-CYB,protein_coding
15115,MT-CYB,protein_coding
15116,MT-CYB,protein_coding
15117,MT-CYB,protein_coding
15118,MT-CYB,protein_coding
15119,MT-CYB,protein_coding
15120,MT-CYB,protein_coding
15121,MT-CYB,protein_coding
15122,MT-CYB,protein_coding
15123,MT-CYB,protein_coding
15124,MT-CYB,protein_coding
15125,MT-CYB,protein_coding
15126,MT-CYB,protein_coding
15127,MT-CYB,protein_coding
15128,MT-CYB,protein_coding
15129,MT-CYB,protein_coding
15130,MT-CYB,protein_coding
15131,MT-CYB,protein_coding
15132,MT-CYB,protein_coding
15133,MT-CYB,protein_coding
15134,MT-CYB,protein_coding
15135,MT-CYB,protein_coding
15136,MT-CYB,protein_coding
15137,MT-CYB,protein_coding
15138,MT-CYB,protein_coding
15139,MT-CYB,protein_coding
15140,MT-CYB,protein_coding
15141,MT-CYB,protein_coding
15142,MT-CYB,protein_coding
15143,MT-CYB,protein_coding
15144,MT-CYB,protein_coding
15145,MT-CYB,protein_coding
15146,MT-CYB,protein_coding
15147,MT-CYB,protein_coding
15148,MT-CYB,protein_coding
15149,MT-CYB,protein_coding
15150,MT-CYB,protein_coding
15151,MT-CYB,protein_coding
15152,MT-CYB,protein_coding
15153,MT-CYB,protein_coding
15154,MT-CYB,protein_coding
15155,MT-CYB,protein_coding
15156,MT-CYB,protein_coding
15157,MT-CYB,protein_coding
15158,MT-CYB,protein_coding
15159,MT-CYB,protein_coding
15160,MT-CYB,protein_coding
15161,MT-CYB,protein_coding
15162,MT-CYB,protein_coding
15163,MT-CYB,protein_coding
15164,MT-CYB,protein_coding
15165,MT-CYB,protein_coding
15166,MT-CYB,protein_coding
15167,MT-CYB,protein_coding
15168,MT-CYB,protein_coding
15169,MT-CYB,protein_coding
15170,MT-CYB,protein_coding
15171,MT-CYB,protein_coding
15172,MT-CYB,protein_coding
15173,MT-CYB,protein_coding
15174,MT-CYB,protein_coding
15175,MT-CYB,protein_coding
15176,MT-CYB,protein_coding
15177,MT-CYB,protein_coding
15178,MT-CYB,protein_coding
15179,MT-CYB,protein_coding
15180,MT-CYB,protein_coding
15181,MT-CYB,protein_coding
15182,MT-CYB,protein_coding
15183,MT-CYB,protein_coding
15184,MT-CYB,protein_coding
15185,MT-CYB,protein_coding
15186,MT-CYB,protein_coding
15187,MT-CYB,protein_coding
15188,MT-CYB,protein_coding
15189,MT-CYB,protein_coding
15190,MT-CYB,protein_coding
15191,MT-CYB,protein_coding
15192,MT-CYB,protein_coding
15193,MT-CYB,protein_coding
15194,MT-CYB,protein_coding
15195,MT-CYB,protein_coding
15196,MT-CYB,protein_coding
15197,MT-CYB,protein_coding
15198,MT-CYB,protein_coding
15199,MT-CYB,protein_coding
15200,MT-CYB,protein_coding
15201,MT-CYB,protein_coding
15202,MT-CYB,protein_coding
15203,MT-CYB,protein_coding
15204,MT-CYB,protein_coding
15205,MT-CYB,protein_coding
15206,MT-CYB,protein_coding
15207,MT-CYB,protein_coding
15208,MT-CYB,protein_coding
15209,MT-CYB,protein_coding
15210,MT-CYB,protein_coding
15211,MT-CYB,protein_coding
15212,MT-CYB,protein_coding
15213,MT-CYB,protein_coding
15214,MT-CYB,protein_coding
15215,MT-CYB,protein_coding
15216,MT-CYB,protein_coding
15217,MT-CYB,protein_coding
15218,MT-CYB,protein_coding
15219,MT-CYB,protein_coding
15220,MT-CYB,protein_coding
15221,MT-CYB,protein_coding
15222,MT-CYB,protein_coding
15223,MT-CYB,protein_coding
15224,MT-CYB,protein_coding
15225,MT-CYB,protein_coding
15226,MT-CYB,protein_coding
15227,MT-CYB,protein_coding
15228,MT-CYB,protein_coding
15229,MT-CYB,protein_coding
15230,MT-CYB,protein_coding
15231,MT-CYB,protein_coding
15232,MT-CYB,protein_coding
15233,MT-CYB,protein_coding
15234,MT-CYB,protein_coding
15235,MT-CYB,protein_coding
15236,MT-CYB,protein_coding
15237,MT-CYB,protein_coding
15238,MT-CYB,protein_coding
15239,MT-CYB,protein_coding
15240,MT-CYB,protein_coding
15241,MT-CYB,protein_coding
15242,MT-CYB,protein_coding
15243,MT-CYB,protein_coding
15244,MT-CYB,protein_coding
15245,MT-CYB,protein_coding
15246,MT-CYB,protein_coding
15247,MT-CYB,protein_coding
15248,MT-CYB,protein_coding
15249,MT-CYB,protein_coding
15250,MT-CYB,protein_coding
15251,MT-CYB,protein_coding
15252,MT-CYB,protein_coding
15253,MT-CYB,protein_coding
15254,MT-CYB,protein_coding
15255,MT-CYB,protein_coding
15256,MT-CYB,protein_coding
15257,MT-CYB,protein_coding
15258,MT-CYB,protein_coding
15259,MT-CYB,protein_coding
15260,MT-CYB,protein_coding
15261,MT-CYB,protein_coding
15262,MT-CYB,protein_coding
15263,MT-CYB,protein_coding
15264,MT-CYB,protein_coding
15265,MT-CYB,protein_coding
15266,MT-CYB,protein_coding
15267,MT-CYB,protein_coding
15268,MT-CYB,protein_coding
15269,MT-CYB,protein_coding
15270,MT-CYB,protein_coding
15271,MT-CYB,protein_coding
15272,MT-CYB,protein_coding
15273,MT-CYB,protein_coding
15274,MT-CYB,protein_coding
15275,MT-CYB,protein_coding
15276,MT-CYB,protein_coding
15277,MT-CYB,protein_coding
15278,MT-CYB,protein_coding
15279,MT-CYB,protein_coding
15280,MT-CYB,protein_coding
15281,MT-CYB,protein_coding
15282,MT-CYB,protein_coding
15283,MT-CYB,protein_coding
15284,MT-CYB,protein_coding
15285,MT-CYB,protein_coding
15286,MT-CYB,protein_coding
15287,MT-CYB,protein_coding
15288,MT-CYB,protein_coding
15289,MT-CYB,protein_coding
15290,MT-CYB,protein_coding
15291,MT-CYB,protein_coding
15292,MT-CYB,protein_coding
15293,MT-CYB,protein_coding
15294,MT-CYB,protein_coding
15295,MT-CYB,protein_coding
15296,MT-CYB,protein_coding
15297,MT-CYB,protein_coding
15298,MT-CYB,protein_coding
15299,MT-CYB,protein_coding
15300,MT-CYB,protein_coding
15301,MT-CYB,protein_coding
15302,MT-CYB,protein_coding
15303,MT-CYB,protein_coding
15304,MT-CYB,protein_coding
15305,MT-CYB,protein_coding
15306,MT-CYB,protein_coding
15307,MT-CYB,protein_coding
15308,MT-CYB,protein_coding
15309,MT-CYB,protein_coding
15310,MT-CYB,protein_coding
15311,MT-CYB,protein_coding
15312,MT-CYB,protein_coding
15313,MT-CYB,protein_coding
15314,MT-CYB,protein_coding
15315,MT-CYB,protein_coding
15316,MT-CYB,protein_coding
15317,MT-CYB,protein_coding
15318,MT-CYB,protein_coding
15319,MT-CYB,protein_coding
15320,MT-CYB,protein_coding
15321,MT-CYB,protein_coding
15322,MT-CYB,protein_coding
15323,MT-CYB,protein_coding
15324,MT-CYB,protein_coding
15325,MT-CYB,protein_coding
15326,MT-CYB,protein_coding
15327,MT-CYB,protein_coding
15328,MT-CYB,protein_coding
15329,MT-CYB,protein_coding
15330,MT-CYB,protein_coding
15331,MT-CYB,protein_coding
15332,MT-CYB,protein_coding
15333,MT-CYB,protein_coding
15334,MT-CYB,protein_coding
15335,MT-CYB,protein_coding
15336,MT-CYB,protein_coding
15337,MT-CYB,protein_coding
15338,MT-CYB,protein_coding
15339,MT-CYB,protein_coding
15340,MT-CYB,protein_coding
15341,MT-CYB,protein_coding
15342,MT-CYB,protein_coding
15343,MT-CYB,protein_coding
15344,MT-CYB,protein_coding
15345,MT-CYB,protein_coding
15346,MT-CYB,protein_coding
15347,MT-CYB,protein_coding
15348,MT-CYB,protein_coding
15349,MT-CYB,protein_coding
15350,MT-CYB,protein_coding
15351,MT-CYB,protein_coding
15352,MT-CYB,protein_coding
15353,MT-CYB,protein_coding
15354,MT-CYB,protein_coding
15355,MT-CYB,protein_coding
15356,MT-CYB,protein_coding
15357,MT-CYB,protein_coding
15358,MT-CYB,protein_coding
15359,MT-CYB,protein_coding
15360,MT-CYB,protein_coding
15361,MT-CYB,protein_coding
15362,MT-CYB,protein_coding
15363,MT-CYB,protein_coding
15364,MT-CYB,protein_coding
15365,MT-CYB,protein_coding
15366,MT-CYB,protein_coding
15367,MT-CYB,protein_coding
15368,MT-CYB,protein_coding
15369,MT-CYB,protein_coding
15370,MT-CYB,protein_coding
15371,MT-CYB,protein_coding
15372,MT-CYB,protein_coding
15373,MT-CYB,protein_coding
15374,MT-CYB,protein_coding
15375,MT-CYB,protein_coding
15376,MT-CYB,protein_coding
15377,MT-CYB,protein_coding
15378,MT-CYB,protein_coding
15379,MT-CYB,protein_coding
15380,MT-CYB,protein_coding
15381,MT-CYB,protein_coding
15382,MT-CYB,protein_coding
15383,MT-CYB,protein_coding
15384,MT-CYB,protein_coding
15385,MT-CYB,protein_coding
15386,MT-CYB,protein_coding
15387,MT-CYB,protein_coding
15388,MT-CYB,protein_coding
15389,MT-CYB,protein_coding
15390,MT-CYB,protein_coding
15391,MT-CYB,protein_coding
15392,MT-CYB,protein_coding
15393,MT-CYB,protein_coding
15394,MT-CYB,protein_coding
15395,MT-CYB,protein_coding
15396,MT-CYB,protein_coding
15397,MT-CYB,protein_coding
15398,MT-CYB,protein_coding
15399,MT-CYB,protein_coding
15400,MT-CYB,protein_coding
15401,MT-CYB,protein_coding
15402,MT-CYB,protein_coding
15403,MT-CYB,protein_coding
15404,MT-CYB,protein_coding
15405,MT-CYB,protein_coding
15406,MT-CYB,protein_coding
15407,MT-CYB,protein_coding
15408,MT-CYB,protein_coding
15409,MT-CYB,protein_coding
15410,MT-CYB,protein_coding
15411,MT-CYB,protein_coding
15412,MT-CYB,protein_coding
15413,MT-CYB,protein_coding
15414,MT-CYB,protein_coding
15415,MT-CYB,protein_coding
15416,MT-CYB,protein_coding
15417,MT-CYB,protein_coding
15418,MT-CYB,protein_coding
15419,MT-CYB,protein_coding
15420,MT-CYB,protein_coding
15421,MT-CYB,protein_coding
15422,MT-CYB,protein_coding
15423,MT-CYB,protein_coding
15424,MT-CYB,protein_coding
15425,MT-CYB,protein_coding
15426,MT-CYB,protein_coding
15427,MT-CYB,protein_coding
15428,MT-CYB,protein_coding
15429,MT-CYB,protein_coding
15430,MT-CYB,protein_coding
15431,MT-CYB,protein_coding
15432,MT-CYB,protein_coding
15433,MT-CYB,protein_coding
15434,MT-CYB,protein_coding
15435,MT-CYB,protein_coding
15436,MT-CYB,protein_coding
15437,MT-CYB,protein_coding
15438,MT-CYB,protein_coding
15439,MT-CYB,protein_coding
15440,MT-CYB,protein_coding
15441,MT-CYB,protein_coding
15442,MT-CYB,protein_coding
15443,MT-CYB,protein_coding
15444,MT-CYB,protein_coding
15445,MT-CYB,protein_coding
15446,MT-CYB,protein_coding
15447,MT-CYB,protein_coding
15448,MT-CYB,protein_coding
15449,MT-CYB,protein_coding
15450,MT-CYB,protein_coding
15451,MT-CYB,protein_coding
15452,MT-CYB,protein_coding
15453,MT-CYB,protein_coding
15454,MT-CYB,protein_coding
15455,MT-CYB,protein_coding
15456,MT-CYB,protein_coding
15457,MT-CYB,protein_coding
15458,MT-CYB,protein_coding
15459,MT-CYB,protein_coding
15460,MT-CYB,protein_coding
15461,MT-CYB,protein_coding
15462,MT-CYB,protein_coding
15463,MT-CYB,protein_coding
15464,MT-CYB,protein_coding
15465,MT-CYB,protein_coding
15466,MT-CYB,protein_coding
15467,MT-CYB,protein_coding
15468,MT-CYB,protein_coding
15469,MT-CYB,protein_coding
15470,MT-CYB,protein_coding
15471,MT-CYB,protein_coding
15472,MT-CYB,protein_coding
15473,MT-CYB,protein_coding
15474,MT-CYB,protein_coding
15475,MT-CYB,protein_coding
15476,MT-CYB,protein_coding
15477,MT-CYB,protein_coding
15478,MT-CYB,protein_coding
15479,MT-CYB,protein_coding
15480,MT-CYB,protein_coding
15481,MT-CYB,protein_coding
15482,MT-CYB,protein_coding
15483,MT-CYB,protein_coding
15484,MT-CYB,protein_coding
15485,MT-CYB,protein_coding
15486,MT-CYB,protein_coding
15487,MT-CYB,protein_coding
15488,MT-CYB,protein_coding
15489,MT-CYB,protein_coding
15490,MT-CYB,protein_coding
15491,MT-CYB,protein_coding
15492,MT-CYB,protein_coding
15493,MT-CYB,protein_coding
15494,MT-CYB,protein_coding
15495,MT-CYB,protein_coding
15496,MT-CYB,protein_coding
15497,MT-CYB,protein_coding
15498,MT-CYB,protein_coding
15499,MT-CYB,protein_coding
15500,MT-CYB,protein_coding
15501,MT-CYB,protein_coding
15502,MT-CYB,protein_coding
15503,MT-CYB,protein_coding
15504,MT-CYB,protein_coding
15505,MT-CYB,protein_coding
15506,MT-CYB,protein_coding
15507,MT-CYB,protein_coding
15508,MT-CYB,protein_coding
15509,MT-CYB,protein_coding
15510,MT-CYB,protein_coding
15511,MT-CYB,protein_coding
15512,MT-CYB,protein_coding
15513,MT-CYB,protein_coding
15514,MT-CYB,protein_coding
15515,MT-CYB,protein_coding
15516,MT-CYB,protein_coding
15517,MT-CYB,protein_coding
15518,MT-CYB,protein_coding
15519,MT-CYB,protein_coding
15520,MT-CYB,protein_coding
15521,MT-CYB,protein_coding
15522,MT-CYB,protein_coding
15523,MT-CYB,protein_coding
15524,MT-CYB,protein_coding
